Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,epithelium development (GO:0060429),1/122,0.3876589144154938,0.4351632594497677,0,0,2.0712417616905534,1.962769613859253,GATA6
GO_Biological_Process_2021,potassium ion transport (GO:0006813),1/122,0.3876589144154938,0.4351632594497677,0,0,2.0712417616905534,1.962769613859253,KCNE1
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),5/1025,0.3911860494644741,0.4384592880704528,0,0,1.2352941176470589,1.159412473473231,COL3A1;PTPRB;LMO7;CD247;ROS1
GO_Biological_Process_2021,defense response to symbiont (GO:0140546),1/124,0.3925779051824973,0.439355664623549,0,0,2.037357209015128,1.904970301745509,FCN3
GO_Biological_Process_2021,platelet degranulation (GO:0002576),1/125,0.3950227471323997,0.4407622231161512,0,0,2.0208248264597795,1.8769662033399883,TIMP3
GO_Biological_Process_2021,regulation of protein secretion (GO:0050708),1/125,0.3950227471323997,0.4407622231161512,0,0,2.0208248264597795,1.8769662033399883,RAPGEF4
GO_Biological_Process_2021,synapse organization (GO:0050808),1/126,0.3974578711950818,0.4428134240641903,0,0,2.0045569620253163,1.8495372252890327,FLRT3
GO_Biological_Process_2021,positive regulation of macromolecule biosynthetic process (GO:0010557),1/129,0.4047053169148861,0.4488659867725643,0,0,1.9572784810126584,1.770546459536229,CD28
GO_Biological_Process_2021,cellular response to insulin stimulus (GO:0032869),1/129,0.4047053169148861,0.4488659867725643,0,0,1.9572784810126584,1.770546459536229,GRB7
GO_Biological_Process_2021,muscle contraction (GO:0006936),1/129,0.4047053169148861,0.4488659867725643,0,0,1.9572784810126584,1.770546459536229,SLC8A1
GO_Biological_Process_2021,regulation of response to external stimulus (GO:0032101),1/130,0.407101949410876,0.4501783106749181,0,0,1.9420076538121875,1.745266033497462,GATA6
GO_Biological_Process_2021,positive regulation of canonical Wnt signaling pathway (GO:0090263),1/130,0.407101949410876,0.4501783106749181,0,0,1.9420076538121875,1.745266033497462,COL1A1
GO_Biological_Process_2021,cellular response to hypoxia (GO:0071456),1/131,0.4094890533403055,0.452144163063254,0,0,1.9269717624148004,1.720487310971666,GATA6
GO_Biological_Process_2021,regulation of cell motility (GO:2000145),1/133,0.4142348247087858,0.4560270622164972,0,0,1.8975834292289988,1.6723825097788545,LDB2
GO_Biological_Process_2021,defense response to virus (GO:0051607),1/133,0.4142348247087858,0.4560270622164972,0,0,1.8975834292289988,1.6723825097788545,FCN3
GO_Biological_Process_2021,potassium ion transmembrane transport (GO:0071805),1/139,0.4282473120045325,0.4700584400996496,0,0,1.81452944413869,1.5388197125902816,KCNE1
GO_Biological_Process_2021,protein dephosphorylation (GO:0006470),1/139,0.4282473120045325,0.4700584400996496,0,0,1.81452944413869,1.5388197125902816,PTPRB
GO_Biological_Process_2021,neuron projection morphogenesis (GO:0048812),1/140,0.4305503241534472,0.4711922426576074,0,0,1.8013842090884256,1.5180103775552665,FLRT3
GO_Biological_Process_2021,enzyme linked receptor protein signaling pathway (GO:0007167),1/140,0.4305503241534472,0.4711922426576074,0,0,1.8013842090884256,1.5180103775552665,ROS1
GO_Biological_Process_2021,Ras protein signal transduction (GO:0007265),1/142,0.4351289013901747,0.4741052053326132,0,0,1.7756531106921627,1.4775439778643091,COL1A2
GO_Biological_Process_2021,chromatin organization (GO:0006325),1/142,0.4351289013901747,0.4741052053326132,0,0,1.7756531106921627,1.4775439778643091,FOXA1
GO_Biological_Process_2021,protein localization to organelle (GO:0033365),1/142,0.4351289013901747,0.4741052053326132,0,0,1.7756531106921627,1.4775439778643091,COL1A1
GO_Biological_Process_2021,protein transport (GO:0015031),2/369,0.4359155021311399,0.474265839562032,0,0,1.3661007475721372,1.134282817879923,RAMP2;RAMP3
GO_Biological_Process_2021,regulation of cytosolic calcium ion concentration (GO:0051480),1/148,0.4486476293292806,0.486690849360126,0,0,1.702660811159907,1.3647124184243484,SLC8A1
GO_Biological_Process_2021,positive regulation of transferase activity (GO:0051347),1/148,0.4486476293292806,0.486690849360126,0,0,1.702660811159907,1.3647124184243484,ROS1
GO_Biological_Process_2021,regulation of G2/M transition of mitotic cell cycle (GO:0010389),1/149,0.4508694759251092,0.4883870819509942,0,0,1.6910708176530962,1.3470687811607656,GPR132
GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),2/381,0.452185638760218,0.4890987521283991,0,0,1.32203504499019,1.0492496101329785,CD28;GATA6
GO_Biological_Process_2021,cytokine-mediated signaling pathway (GO:0019221),3/621,0.45427284835118,0.4906411258756559,0,0,1.216870508132644,0.9601805258411036,CD86;COL1A2;HLA-DQB1
GO_Biological_Process_2021,dephosphorylation (GO:0016311),1/153,0.4596687872330574,0.4950279247125233,0,0,1.6462358427714856,1.2795352886561744,PTPRB
GO_Biological_Process_2021,positive regulation of Wnt signaling pathway (GO:0030177),1/153,0.4596687872330574,0.4950279247125233,0,0,1.6462358427714856,1.2795352886561744,COL1A1
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),1/155,0.4640160810873489,0.49898540893741,0,0,1.6246917639322702,1.2474969387201484,CLEC7A
GO_Biological_Process_2021,response to lipopolysaccharide (GO:0032496),1/159,0.4726073108583503,0.5067552379434912,0,0,1.583239865406185,1.1866231511175442,CD86
GO_Biological_Process_2021,protein autophosphorylation (GO:0046777),1/159,0.4726073108583503,0.5067552379434912,0,0,1.583239865406185,1.1866231511175442,ITK
GO_Biological_Process_2021,regulation of MAPK cascade (GO:0043408),1/166,0.487315959090938,0.521772643067065,0,0,1.5155350978135789,1.089431159241575,ROS1
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),1/171,0.4975733878580072,0.531987685577293,0,0,1.4705882352941178,1.0264885587942316,CLEC7A
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),2/417,0.4993775366335741,0.5326199887466001,0,0,1.205128205128205,0.8368324485722567,SFTPB;GATA6
GO_Biological_Process_2021,positive regulation of ERK1 and ERK2 cascade (GO:0070374),1/172,0.4996004207110965,0.5326199887466001,0,0,1.4619142793693094,1.0144905293794175,RAMP3
GO_Biological_Process_2021,regulation of mitotic cell cycle (GO:0007346),1/178,0.511594124647583,0.5446238744454901,0,0,1.4119287706500752,0.9463081157837948,FOXA1
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),1/180,0.5155285924069083,0.5480260967993209,0,0,1.3960115974824978,0.9249449503574502,TIMP3
GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),2/437,0.5244758051557086,0.5567396958877479,0,0,1.1485411140583557,0.741217878025363,CLEC7A;ROS1
GO_Biological_Process_2021,regulation of transcription by RNA polymerase II (GO:0006357),9/2206,0.527636885715289,0.5592950988582064,0,0,1.0225659830626912,0.6537744407163621,FOXA1;IRX2;PRRX1;ELF3;BCL11B;GATA6;LMO7;AEBP1;LDB2
GO_Biological_Process_2021,negative regulation of cell differentiation (GO:0045596),1/191,0.5366151891665365,0.5672931082547641,0,0,1.3144570286475683,0.8182153705616884,FOXA1
GO_Biological_Process_2021,nervous system development (GO:0007399),2/447,0.5367112695348307,0.5672931082547641,0,0,1.122154998559493,0.6983114472869892,FLRT3;LDB2
GO_Biological_Process_2021,regulation of macromolecule metabolic process (GO:0060255),1/200,0.5531916072648388,0.5838807575967432,0,0,1.254436740665352,0.7426903392796255,SLC8A1
GO_Biological_Process_2021,generation of neurons (GO:0048699),1/202,0.5567949669646973,0.5862549000733213,0,0,1.2418288305308898,0.7271630661615506,IRX2
GO_Biological_Process_2021,negative regulation of nucleic acid-templated transcription (GO:1903507),2/464,0.5570211651640047,0.5862549000733213,0,0,1.07992007992008,0.631917439181976,ELF3;GATA6
GO_Biological_Process_2021,axon guidance (GO:0007411),1/203,0.5585858703708623,0.5870690025710762,0,0,1.2356184985587166,0.7195586275588494,GRB7
GO_Biological_Process_2021,regulation of inflammatory response (GO:0050727),1/206,0.563915813330451,0.5918324377527506,0,0,1.2173510342698364,0.6973599122110444,CDH5
GO_Biological_Process_2021,mitotic cell cycle phase transition (GO:0044772),1/209,0.5691821934104043,0.596515801568531,0,0,1.1996105160662125,0.676046140651831,GPR132
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),3/742,0.5741792784577763,0.6002735680670461,0,0,1.011247210164666,0.5610537047771648,FOXA1;CD28;GATA6
GO_Biological_Process_2021,phosphate-containing compound metabolic process (GO:0006796),1/212,0.5743857592016209,0.6002735680670461,0,0,1.1823744675745396,0.6555723169303329,PTPRB
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),2/481,0.5767047878577738,0.6005034948527158,0,0,1.040683046946095,0.572817733243312,PTPRB;CRISPLD2
GO_Biological_Process_2021,negative regulation of multicellular organismal process (GO:0051241),1/214,0.5778202719795819,0.6005034948527158,0,0,1.1711535032982707,0.6423688037520636,FOXA1
GO_Biological_Process_2021,positive regulation of protein modification process (GO:0031401),1/214,0.5778202719795819,0.6005034948527158,0,0,1.1711535032982707,0.6423688037520636,CDH5
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),2/482,0.5778429856129906,0.6005034948527158,0,0,1.0384615384615383,0.5695474483407719,CD86;COL1A2
GO_Biological_Process_2021,negative regulation of apoptotic process (GO:0043066),2/485,0.5812444246545012,0.6023510657732402,0,0,1.0318522057652493,0.5598664085962578,CD28;GATA6
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),2/485,0.5812444246545012,0.6023510657732402,0,0,1.0318522057652493,0.5598664085962578,PTPRB;CRISPLD2
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),2/488,0.5846261153947525,0.6050105685117243,0,0,1.025324469768914,0.5503764937101304,PTPRB;CRISPLD2
GO_Biological_Process_2021,regulation of cell population proliferation (GO:0042127),3/764,0.5942196468372173,0.6136067016654364,0,0,0.9808863935013736,0.5105575004658306,CD86;CLDN5;CLEC7A
GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),1/224,0.5945865478402275,0.6136067016654364,0,0,1.1180677754441732,0.5812711293841966,CLEC7A
GO_Biological_Process_2021,inflammatory response (GO:0006954),1/230,0.6043288882739016,0.6227944931933819,0,0,1.0884417666242885,0.5481792327998914,ELF3
GO_Biological_Process_2021,apoptotic process (GO:0006915),1/231,0.6059299801980765,0.6235784262232632,0,0,1.0836543753439736,0.5429009199086593,CD2
GO_Biological_Process_2021,axonogenesis (GO:0007409),1/240,0.6200548965529662,0.6372309324685608,0,0,1.042370637148456,0.4981981920511163,GRB7
GO_Biological_Process_2021,regulation of canonical Wnt signaling pathway (GO:0060828),1/253,0.6395791051548075,0.6554802431282697,0,0,0.9879445449065702,0.4415568421885193,COL1A1
GO_Biological_Process_2021,positive regulation of phosphorylation (GO:0042327),1/253,0.6395791051548075,0.6554802431282697,0,0,0.9879445449065702,0.4415568421885193,ROS1
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),1/266,0.6581119218548439,0.6735435117466126,0,0,0.938858371148794,0.3927998170449746,CDH5
GO_Biological_Process_2021,negative regulation of signal transduction (GO:0009968),1/267,0.6594979023765035,0.6740322914095945,0,0,0.935281241077377,0.3893355898199371,GRB7
GO_Biological_Process_2021,positive regulation of MAPK cascade (GO:0043410),1/274,0.6690456245082094,0.6828498671046649,0,0,0.9109751008485184,0.3661236470091561,RAMP3
GO_Biological_Process_2021,proteolysis (GO:0006508),1/287,0.6860809508105593,0.6992748152492239,0,0,0.8689917677259449,0.3274010378425644,AEBP1
GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",8/2244,0.6876791339381294,0.6999422735008122,0,0,0.8787517392168555,0.3290335839982572,COL1A1;CD86;FOXA1;IRX2;PRRX1;ELF3;BCL11B;GATA6
GO_Biological_Process_2021,regulation of cell cycle (GO:0051726),1/296,0.6973644023506944,0.7088279267728975,0,0,0.8420939712508045,0.3035304051629775,GATA6
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),1/310,0.7141252107290809,0.7248712809315705,0,0,0.8033673343984269,0.2704913447586785,FOXA1
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),1/314,0.7187433089935804,0.7285622066574271,0,0,0.7929388927083755,0.2618688591952727,LMO7
GO_Biological_Process_2021,transcription by RNA polymerase II (GO:0006366),1/320,0.7255326607362335,0.7344409744424083,0,0,0.7777865957700091,0.2495521987999105,PRRX1
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),1/345,0.7521218155548447,0.7603193285309192,0,0,0.720341477774507,0.205194297481923,LMO7
GO_Biological_Process_2021,positive regulation of protein phosphorylation (GO:0001934),1/371,0.7770764172226651,0.7844771450057381,0,0,0.6688333903523777,0.1686908732383345,RAMP3
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),1/379,0.7842431710783608,0.7906364577991083,0,0,0.6544102873216797,0.1590453499005844,GATA6
GO_Biological_Process_2021,phosphorylation (GO:0016310),1/400,0.8019912531427107,0.8074321707352664,0,0,0.6193014181022176,0.1366535506489484,ROS1
GO_Biological_Process_2021,protein modification by small protein conjugation (GO:0032446),1/409,0.8091487918025536,0.8135344221104266,0,0,0.6053611317944899,0.1281988149722236,LMO7
GO_Biological_Process_2021,organelle assembly (GO:0070925),1/425,0.8212479475154851,0.8245818363416644,0,0,0.5820396465249582,0.1146211888910342,GRB7
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),1/496,0.866417390562934,0.868759059186077,0,0,0.4967395473724588,0.0712267441949069,ROS1
GO_Biological_Process_2021,protein ubiquitination (GO:0016567),1/525,0.8814373667000678,0.8826268908116737,0,0,0.4685476857667408,0.0591313424053048,LMO7
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),1/566,0.8998666918521476,0.8998666918521476,0,0,0.4336283185840708,0.0457515371049212,LPXN
